"","movie","DatePosted","Comment"
"6546","Poor Things",2023-06-08,"Here&#39;s my oscar predictions for this movie.<br>Best Picture<br>Best Director-Yorgos Lanthimos<br>Best Actress-Emma Stone<br>Best Supporting Actor-Willem Dafoe<br>Best Adapted Screenplay<br>Best Production Design<br>Best Cinematography<br>Best Makeup &amp; Hairstyling<br>Best Costume Design<br>Best Film Editing"
"6547","Poor Things",2023-06-08,"We have Emma Stone being silly, that’s the most important thing."
"6548","Poor Things",2023-06-18,"Few things: <br>1. I love the fact that Emma Stone full on tackled Willem Dafoe at the start of the trailer. <br>2. The Duck/Dog animals are nightmare fuels.<br>3. LOVE the use of color in this trailer.<br>4. Is Mark Ruffalo doing a weird Marlon Brando “STELLA!!!” Thing at the end? <br>5. I think Ramy Youssef is gonna be a surprise and the  breakout from this movie."
"6549","Poor Things",2023-06-08,"Lanthimos is one of the best and anticipated director for me today"
"6550","Poor Things",2023-06-09,"This makes me want to see a Lanthimos/Del Toro collaboration, I think it would be so magical!"
"6551","Poor Things",2023-06-09,"I am so unbelievably excited for this movie. They just don’t make films like this very often anymore! 🖤 can’t wait!"
"6552","Poor Things",2023-10-05,"watched this at NYFF and haven’t seen the trailer yet. barely scratches the surface of where this movie goes. cannot wait to see it again! it’s emma stone at her peak — you better believe it"
"6553","Poor Things",2023-06-08,"Emma Stone is winning her second Oscar!!"
"6554","Poor Things",2023-06-08,"I&#39;m so stoked for Ramy. Love to see the come up!"
"6555","Poor Things",2023-06-08,"Is it just me or does this film feel like Bjork&#39;s Vespertine"
"6556","Poor Things",2023-06-08,"Wow! What a character Emma&#39;s playing! Very exciting about this film"
"6557","Poor Things",2023-08-12,"This is the best looking trailer of the year so far. Yargos Lanthimos visuals are always a delight. And we all know how terrific William Dafoe is."
"6558","Poor Things",2023-09-06,"<a href=""https://www.youtube.com/watch?v=RlbR5N6veqw&amp;t=57"">0:57</a>  Mark Ruffalo&#39;s facial expression here had me dead!!!!!!!!!!!🤣😂😂😂😂😂😂😂"
"6559","Poor Things",2023-06-09,"I feel like Emma and Yorgos are going to have a fruitful collaboration. They already made The Favourite, this new upcoming movie, and I believe another one on the horizon called And. <br>This movie looks promising, the music is hauntingly beautiful"
"6560","Poor Things",2023-09-04,"Female Empowerment against Male Control... AGAIIINNNNN??? The &quot;acclaimed&quot; directors are so original this year!!! Poor Things."
"6561","Poor Things",2023-06-08,"It looks weird as hell and the cast is great! I&#39;ll definitely be seeing this"
"6562","Poor Things",2023-06-08,"Yorgos Lanthimos always delivers.. the Lobster, Killing of a sacred deer, The Favourite and now this. Excited"
"6563","Poor Things",2023-06-08,"love the reference with A Streetcar Named Desire, looks absolutely weird and i love it,and it sure will be at least nominated for Cinematography, Visual Efects and Costume Design and probably many others!!!"
"6564","Poor Things",2023-06-12,"I&#39;ve watched this trailer like 10 times - it&#39;s very captivating. Can&#39;t wait to see the film itself."
"6565","Poor Things",2023-06-08,"Yorgos Lanthimos is a genius and i can&#39;t wait for this movie"
"6566","Poor Things",2023-06-08,"I can already tell you this is movie of the year. Nothing looks wrong. Nothing looks stupid. Very well done."
"6567","Poor Things",2023-06-08,"Definitely my most anticipated film of the year!!!"
"6568","Poor Things",2023-06-11,"This 100% looks like some chaos ONLY Yorgos Lanthimos would direct"
"6569","Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village",2023-02-10,"Get tickets here! <a href=""http://got.cr/cc-dssvpv"">got.cr/cc-dssvpv</a>"
"6570","Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village",2023-02-10,"The animation was incredible for tengen’s fight. I’m pumped for what they could pull of this arc!"
"6571","Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village",2023-02-12,"It&#39;s a shame this series is so short, buy maybe that&#39;s why it has been such a hit, no filler and fast paced. Loving it."
"6572","Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village",2023-02-10,"Don’t thank us THANK YOU TO ALL THE PPL WHO WORK HARD TO BRING US THIS BEAUTIFUL ENTERTAINMENT AND THE PPL LIKE CRUNCHYROLL AND WHOEVER THAT DO WAT THEY DO❤❤❤❤"
"6573","Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village",2023-02-10,"“I’ll work even harder. To defeat Michael Jackson.” - Tanjiro Kamado, 2023"
"6574","Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village",2023-02-10,"My soul jumps with joy every time Demon slayer drops"
"6575","Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village",2023-02-10,"The Entertainment District Arc is one of the absolute best TV I&#39;ve ever watched. So very excited for the upcoming season!"
"6576","Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village",2023-02-10,"This season is shaping up to be incredible and I’m here for it"
"6577","Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village",2023-02-10,"This cannot be hyped up any more than it already has. Who&#39;s excited for March!💕<br>✋"
"6578","Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village",2023-02-10,"Thank you to ufotable for producing such a high quality anime."
"6579","Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village",2023-02-21,"I still remember when the first episode came out. Episode 4 is what bought and sold me to beleive this anime was exactly what I was looking for, It&#39;s absolutely crazy to see the point at where it is now"
"6580","Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village",2023-02-10,"oh god I want to go and see this in theaters so badly but I&#39;m probably not going to be able to- To anyone who DOES manage it, I hope you enjoy it!!!"
"6581","Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village",2023-02-10,"My hype is over the roof for the village arc. 🔥"
"6582","Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village",2023-02-10,"That bath house scene is going to expose some of the most down bad heathens on earth"
"6583","Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village",2023-02-12,"So excited for this arc. I can’t wait to see more of the sword smith and his character development. If season two is anything to go on, season three is going to be insane"
"6584","Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village",2023-02-20,"Knowing how the story ends, it both excites and saddens me to know we&#39;re reaching the halfway mark."
"6585","Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village",2023-02-10,"2023 anime is gonna be HYPE🔥💯"
"6586","Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village",2023-02-15,"This arc will be fantastic. Who knows what they’ll do for infinity castle and Sunrise Countdown."
"6587","Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village",2023-02-10,"Can&#39;t believe I&#39;m going to miss out of this when I&#39;m out of state with my dad 😭. Well, I have to wait for April for season 3 to start."
"6588","Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village",2023-02-22,"Thank you animators and team, for taking your time making this."
"6589","Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village",2023-02-10,"Another hood classic lets go 🥇🏆🙌"
"6590","Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village",2023-02-15,"I can’t believe it took me so long to give this show a chance….now I love it…. I didn’t get to see demon slayer in theater last time….NOT THIS TIME!"
"6591","Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village",2023-02-10,"I sure do love that it leaves theaters right as Spring Break begins for college"
"6592","Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village",2023-02-20,"I&#39;m glad to see they didn&#39;t really spoil anything for the actual arc in here."
"6593","Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village",2023-02-11,"Animators: Sleep? Food? Water? What is that? Do you draw with it?"
"6594","Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village",2023-02-11,"The amount of people in the comments who weren&#39;t paying attention is crazy. &quot;So is the arc gonna be a movie or a season?&quot; It literally says what it is in the trailer. It&#39;s a theatrical event where the last two episodes of season 2 and the first episode of season 3 are being screened before s3 starts airing. And if you&#39;re still confused somehow, check <a href=""https://www.youtube.com/watch?v=43NGiNYIS6E&amp;t=64"">1:04</a>."
"6595","Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village",2023-02-14,"none of these are trailers just flashbacks from other episode it just gets me so tight."
"6596","Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village",2023-02-10,"FINALLY!!! This is my favorite arc!! If you know, you know. We get to finally see “his” face!!<br><br><br>Edit: By “his” I mean Haganezuka-san’s face!!!"
"6597","Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village",2023-02-11,"This arc is gonna be amazing I’m telling you."
"6598","Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village",2023-02-19,"Time to renew your Crunchyroll, subscription, ladies and gentlemen. 🤣"
"6599","Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village",2023-02-17,"The animation just keeps getting better! I wonder how swordsmith village arc will be!"
"6600","Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village",2023-02-10,"🌫Muichiro Tokito!!🌫"
"6601","Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village",2023-02-10,"it&#39;s like they&#39;re gatekeeping genya from us or something 💀"
"6602","Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village",2023-02-16,"I am so so happy I have read the series and I cannot wait to see all the incredible events shaping up animated like the last arc🔥🔥"
